               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.0941,            0.020737,            0.039786,              0.1567,             0.16686,              0.1273,            0.038359,            0.059281,            0.013551,            0.034075,            0.070857,           0.0032381,           0.0032381
                   1,            0.063992,            0.021649,            0.034557,              0.5996,             0.40991,             0.40739,             0.12465,            0.068033,            0.011013,             0.03267,            0.040844,           0.0065584,           0.0065584
